@relation 'HTS data set-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 118'

@attribute feature7 numeric
@attribute feature236 numeric
@attribute feature10 numeric
@attribute feature239 numeric
@attribute feature124 numeric
@attribute feature2 numeric
@attribute feature241 numeric
@attribute feature9 numeric
@attribute feature3 numeric
@attribute feature125 numeric
@attribute feature244 numeric
@attribute feature165 numeric
@attribute feature195 numeric
@attribute feature242 numeric
@attribute feature4 numeric
@attribute feature225 numeric
@attribute feature132 numeric
@attribute feature237 numeric
@attribute feature5 numeric
@attribute feature128 numeric
@attribute feature6 numeric
@attribute feature129 numeric
@attribute feature127 numeric
@attribute feature130 numeric
@attribute feature162 numeric
@attribute feature171 numeric
@attribute feature240 numeric
@attribute feature122 numeric
@attribute feature60 numeric
@attribute feature172 numeric
@attribute feature223 numeric
@attribute feature193 numeric
@attribute feature54 numeric
@attribute feature346 numeric
@attribute feature111 numeric
@attribute feature8 numeric
@attribute feature196 numeric
@attribute feature166 numeric
@attribute feature235 numeric
@attribute feature164 numeric
@attribute feature121 numeric
@attribute feature226 numeric
@attribute feature345 numeric
@attribute feature163 numeric
@attribute feature14 numeric
@attribute feature136 numeric
@attribute feature202 numeric
@attribute feature113 numeric
@attribute feature234 numeric
@attribute feature83 numeric
@attribute feature51 numeric
@attribute feature84 numeric
@attribute feature201 numeric
@attribute feature81 numeric
@attribute feature138 numeric
@attribute feature16 numeric
@attribute feature233 numeric
@attribute feature114 numeric
@attribute feature59 numeric
@attribute feature315 numeric
@attribute feature13 numeric
@attribute feature53 numeric
@attribute feature50 numeric
@attribute feature91 numeric
@attribute feature316 numeric
@attribute feature92 numeric
@attribute feature232 numeric
@attribute feature203 numeric
@attribute feature161 numeric
@attribute feature192 numeric
@attribute feature126 numeric
@attribute feature168 numeric
@attribute feature238 numeric
@attribute feature107 numeric
@attribute feature150 numeric
@attribute feature38 numeric
@attribute feature167 numeric
@attribute feature231 numeric
@attribute feature131 numeric
@attribute feature135 numeric
@attribute feature243 numeric
@attribute feature331 numeric
@attribute feature115 numeric
@attribute feature204 numeric
@attribute feature229 numeric
@attribute feature170 numeric
@attribute feature180 numeric
@attribute feature55 numeric
@attribute feature85 numeric
@attribute feature210 numeric
@attribute feature68 numeric
@attribute feature160 numeric
@attribute feature227 numeric
@attribute feature198 numeric
@attribute feature197 numeric
@attribute feature98 numeric
@attribute feature175 numeric
@attribute feature66 numeric
@attribute feature194 numeric
@attribute feature90 numeric
@attribute feature145 numeric
@attribute feature96 numeric
@attribute feature221 numeric
@attribute feature205 numeric
@attribute feature89 numeric
@attribute feature120 numeric
@attribute feature152 numeric
@attribute feature285 numeric
@attribute feature228 numeric
@attribute feature173 numeric
@attribute feature61 numeric
@attribute feature219 numeric
@attribute feature119 numeric
@attribute feature190 numeric
@attribute feature191 numeric
@attribute feature182 numeric
@attribute feature36 numeric
@attribute feature52 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.013139,0.012135,0.018021,0.018021,0.01269,0.013431,0.011424,0.007294,0.00247,0.003136,0.018021,9.210796,9.277134,0.003154,0.007294,9.262341,0.01706,0.003464,0.018723,1.713253,1.576715,0.010198,0.018723,0.002592,0.907249,-0.43128,3.244358,0.302689,0.901109,0.906378,3.611236,3.875938,10.551334,0.300039,2.453319,0.003116,14.972532,16.312145,19.73106,0.71911,0.297802,13.187406,0.25258,4.092304,0.003208,0.003465,0.80374,9.41715,0.233343,9.489531,2.770068,8.357567,-0.260155,2.608515,0.015625,0.015625,0.086772,6.124943,-0.444691,0.113987,0.009034,9.590035,0.89602,0.111614,0.131491,0.121857,0.72352,0.072744,0.801024,0.760484,0.006638,3.128724,0.006638,0.358287,5.240347,8.421329,2.590797,-0.184649,0.006897,0.006182,0.006897,0.35997,2.252354,0.087942,1.326683,0.948902,5.520807,2.489879,2.418487,5.803949,8.854437,0.05391,2.516829,3.470289,2.573975,9.005794,0.16813,4.881628,0.563336,0.772237,0.251361,5.151922,3.488011,0.112114,-0.255187,0.656977,2.002964,0.00825,3.616562,0.004862,0.008209,0.247082,-0.159743,0.03781,2.072501,2.201585,4.667951,0.714423,8
0.010252,0.009631,0.012863,0.013413,0.010045,0.010561,0.009364,0.007813,0.000952,0.001566,0.012787,9.804787,9.901259,0.001825,0.007813,9.97106,0.012467,0.001827,0.012863,1.97406,1.660792,0.008735,0.013413,0.001824,0.914491,-0.467325,3.595728,0.086116,0.839105,0.910238,2.504274,2.613016,7.956274,0.080649,2.099772,0.001431,9.836214,10.873814,24.848768,0.780386,0.083181,8.857884,0.075003,2.770911,0.001222,0.001724,0.817499,9.865479,0.061884,9.811466,2.1796,6.955635,-0.29584,2.14024,0.00853,0.00853,0.030157,5.913722,-0.338966,0.091576,0.006498,9.768232,0.834578,0.095838,0.070425,0.073287,0.717231,0.053652,0.492215,0.810504,0.006043,2.88403,0.006043,0.033493,6.483384,10.907093,2.518362,-0.196098,0.006043,0.004942,0.006043,0.039058,2.26577,0.040936,0.749829,0.768991,6.762281,2.417236,2.352088,7.074717,11.186329,0.073517,2.4289,3.167613,2.482588,11.256757,0.155841,2.802203,0.659886,0.682223,0.223893,2.882832,1.695343,0.099683,-0.175224,0.552276,2.056282,0.016575,3.313496,0.005575,0.01585,0.041001,-0.102588,0.054592,1.062947,2.250898,3.029221,0.719081,3
0.009827,0.009111,0.011719,0.012619,0.009796,0.010586,0.008964,0.007614,0.000992,0.001799,0.012116,10.524335,10.62747,0.001934,0.007614,10.723259,0.012116,0.002003,0.01297,1.804044,1.493645,0.008352,0.01297,0.002146,0.93875,-0.503119,3.262806,0.092332,0.867641,0.919445,2.679638,2.946504,8.003602,0.093445,1.823814,0.00116,11.896213,13.107001,23.906523,0.798085,0.110898,10.53063,0.103639,3.241477,0.001282,0.001755,0.841816,10.359499,0.086702,10.214842,2.062965,7.002105,-0.332783,1.90788,0.009186,0.009186,0.062663,6.094879,-0.389812,0.033632,0.006523,10.040515,0.865024,0.036489,0.032498,0.035342,0.763125,0.028237,0.42384,0.858188,0.005264,2.756228,0.005264,0.091033,6.004506,9.720686,2.452898,-0.235979,0.005264,0.004971,0.005264,0.083938,2.275334,0.016691,0.658571,0.713029,6.230421,2.410148,2.35268,6.48335,9.988583,0.093637,2.378547,3.041778,2.439786,10.09727,0.16657,3.000443,0.664889,0.722911,0.228409,3.118742,1.637992,0.113405,-0.205436,0.588492,2.054396,0.0053,3.190008,0.004221,0.004214,0.076046,-0.116945,0.070702,0.942157,2.219924,3.021697,0.745138,4
0.007517,0.006993,0.008255,0.008392,0.007487,0.008036,0.006852,0.006943,0.000681,0.000823,0.008225,7.456609,7.590929,0.000697,0.006943,7.699929,0.007538,0.000547,0.010498,1.422522,1.19527,0.006379,0.010498,0.000484,0.877701,-0.437563,2.590021,0.048111,0.809557,0.872356,1.721081,1.734217,9.24331,0.047426,2.730792,0.000254,6.103662,6.667383,19.013565,0.804732,0.029573,5.620738,0.030128,1.7677,0.000817,0.001215,0.775296,6.397443,0.029687,6.218824,2.508028,8.57941,-0.283414,2.603674,0.007263,0.007263,0.029864,7.767871,-0.324621,0.027734,0.005509,6.05662,0.843476,0.02726,0.024994,0.026866,0.674555,0.029327,0.434331,0.757917,0.005539,2.553917,0.005539,0.047179,6.282198,9.678136,2.242997,-0.188151,0.005539,0.004439,0.005539,0.044786,2.283777,0.020157,0.659722,0.736252,6.508937,2.234396,2.264422,6.761029,9.934588,0.126499,2.230319,2.776753,2.245174,10.06445,0.152244,2.660196,0.718408,0.678861,0.209027,2.663877,1.284265,0.103832,-0.184618,0.54609,2.074201,0.007114,2.915141,0.003663,0.007746,0.060621,-0.103599,0.104348,0.841153,2.223966,2.803321,0.736888,3
0.011776,0.011091,0.014618,0.014633,0.011697,0.012357,0.010863,0.008896,0.001036,0.001502,0.014633,10.719003,10.872353,0.001748,0.008896,10.990222,0.013199,0.001601,0.015015,2.175143,2.013611,0.01007,0.015015,0.001595,0.885577,-0.435889,4.204013,0.089501,0.844596,0.883631,1.817781,1.878562,6.611233,0.096522,1.908379,0.001419,6.738539,7.69045,22.203601,0.785979,0.061844,5.965354,0.068154,2.017053,0.001299,0.001883,0.770641,10.296475,0.028684,10.214106,1.913919,5.740053,-0.263095,1.935343,0.009369,0.009369,0.040514,4.950803,-0.36083,0.042246,0.006822,10.130987,0.840845,0.042732,0.070829,0.071863,0.664559,0.036854,0.466976,0.754679,0.006775,2.718874,0.006775,0.088375,6.591251,9.993076,2.373476,-0.172293,0.006775,0.005269,0.006775,0.115686,2.18914,0.055851,0.633567,0.748364,6.857011,2.339399,2.269453,7.147653,10.277708,0.092577,2.267782,2.967672,2.328943,10.447132,0.12969,3.084616,0.675084,0.705758,0.186283,3.162178,1.433507,0.084446,-0.198589,0.594615,2.142009,0.000669,3.084251,0.001209,0.006207,0.006386,-0.126255,0.071041,0.942927,2.286743,3.137091,0.749394,3
0.012788,0.010894,0.018418,0.018418,0.012013,0.013576,0.010615,0.00557,0.002962,0.00405,0.018418,9.468982,9.619432,0.004258,0.00557,9.753224,0.015274,0.00439,0.018677,1.864057,1.803113,0.009093,0.018677,0.003448,0.960539,-0.592363,3.630396,0.664472,0.943535,0.948534,6.041588,5.869883,11.22632,0.635892,3.6077,0.004389,19.793642,20.964839,25.839628,0.810313,0.061207,18.178257,0.067806,5.652924,0.005601,0.005154,0.902762,11.206316,0.37581,11.131339,3.401603,9.345559,-0.434509,3.501186,0.02327,0.02327,0.071738,8.177785,-0.591435,0.026285,0.010718,10.991525,0.944128,0.027667,0.055686,0.079169,0.843151,0.011979,0.462089,0.901286,0.004974,2.700504,0.004974,1.680856,4.303818,6.881356,2.463068,-0.322107,0.00499,0.006782,0.00499,1.525587,2.359762,0.026554,1.240306,0.766152,4.419265,2.382005,2.389146,4.546893,7.155397,0.091235,2.603716,3.009866,2.549799,7.332632,0.345777,5.492784,0.691637,0.891877,0.399388,5.713446,2.339977,0.293105,-0.421503,0.8186,1.61479,0.032027,3.220707,0.01252,0.019587,0.857457,-0.291987,0.065375,1.238029,1.725397,5.383285,0.800847,8
0.010267,0.009957,0.01268,0.01268,0.010422,0.010708,0.009805,0.008392,0.001175,0.00111,0.01268,7.72521,7.788289,0.000933,0.008164,7.842888,0.010712,0.000805,0.013993,3.016495,2.618021,0.009456,0.013993,0.000595,0.89521,-0.436991,5.588708,0.164287,0.895503,0.886917,2.27882,2.261359,10.244924,0.156644,2.460104,0.001073,8.031386,8.386972,40.683757,0.787078,0.126582,7.559123,0.125999,2.234722,0.000684,0.001132,0.79289,8.224435,0.099221,8.132596,2.601852,9.67961,-0.278912,2.511031,0.007446,0.007446,0.107801,9.038727,-0.434843,0.042328,0.005565,8.046679,0.903749,0.048838,0.02967,0.031512,0.683967,0.024459,0.464118,0.798111,0.007874,2.745566,0.007874,0.010359,7.090166,8.834666,2.388876,-0.177065,0.007874,0.00481,0.007874,0.012187,2.389658,0.014056,0.689708,0.746721,7.262869,2.472717,2.43886,7.447702,8.958979,0.089116,2.333624,3.035525,2.373849,9.035746,0.091138,2.00352,0.688606,0.791898,0.125765,1.956825,1.477024,0.066274,-0.263577,0.678804,2.298637,0.011076,3.227906,0.007117,0.010261,0.020145,-0.164005,0.066484,0.902336,2.374498,2.095403,0.773462,3
0.008839,0.008943,0.010773,0.011139,0.008809,0.008672,0.008771,0.007782,0.000628,0.000787,0.010788,9.017866,9.011127,0.000927,0.00737,8.976278,0.010788,0.00088,0.011093,2.398474,1.9888,0.008722,0.011139,0.001128,0.831333,-0.33712,4.385321,0.174984,0.770474,0.826957,1.898333,1.913242,7.084792,0.187139,2.132555,0.000587,5.828953,6.655238,29.592645,0.74604,0.086257,5.120962,0.071447,1.911998,0.000593,0.001017,0.647804,6.80648,0.133253,6.693261,1.97271,6.603045,-0.159957,2.075095,0.006607,0.006607,0.039228,5.978965,-0.266456,0.034748,0.005348,6.622681,0.780188,0.02594,0.074646,0.088737,0.496676,0.020842,0.632022,0.650274,0.0065,2.778169,0.0065,0.082082,7.029033,10.456073,2.308508,-0.083946,0.0065,0.00445,0.0065,0.076592,2.266068,0.034927,0.797445,0.855966,7.340022,2.295375,2.290879,7.684231,10.617738,0.091365,2.188111,3.031687,2.253383,10.654428,0.082585,2.274917,0.631544,0.589846,0.135269,2.436951,1.934863,0.047143,-0.123836,0.469075,2.291594,0.009724,3.134079,0.005934,0.01239,0.049992,-0.071307,0.069357,1.297884,2.436623,2.220933,0.708042,3
0.009659,0.0089,0.010666,0.012284,0.009489,0.010184,0.008748,0.008576,0.000576,0.0013,0.012284,10.758333,10.831144,0.001537,0.008576,10.900256,0.012284,0.00141,0.011627,1.737209,1.458473,0.008118,0.012284,0.001676,0.930473,-0.526633,3.158145,0.020595,0.839882,0.904651,2.124315,2.14094,8.617643,0.016197,2.399377,0.000534,7.873677,8.287893,22.569162,0.853519,0.016753,7.503641,0.015556,2.165964,0.000919,0.001504,0.845695,9.938418,0.017605,9.77325,2.348745,7.920371,-0.392147,2.33872,0.008286,0.008286,0.017319,7.227281,-0.335028,0.003979,0.006164,9.580661,0.838301,0.004735,0.017791,0.015884,0.788775,0.001111,0.301852,0.880411,0.005219,2.380873,0.005219,0.025285,6.24213,9.860544,2.168986,-0.306292,0.00528,0.004768,0.00528,0.02866,2.371497,0.02119,0.414936,0.622653,6.458881,2.460158,2.414089,6.698974,10.036573,0.146641,2.163982,2.555636,2.184634,10.074576,0.17562,2.169279,0.785109,0.733814,0.230477,2.160669,0.725385,0.126903,-0.212577,0.612143,1.951442,0.008973,2.663755,0.005701,0.007991,0.011617,-0.128293,0.122683,0.508029,2.077367,2.227342,0.702964,4
0.008964,0.009226,0.0103,0.010956,0.009045,0.008885,0.008896,0.007828,0.00068,0.000706,0.010712,10.652964,10.617688,0.000771,0.007599,10.569047,0.010712,0.000673,0.011109,2.296193,1.738979,0.0089,0.011109,0.000945,0.76183,-0.29231,3.985306,0.126586,0.797497,0.764077,1.09322,1.104381,9.336014,0.115686,2.682112,0.000435,3.699329,4.324866,28.230808,0.758877,0.047188,3.173467,0.042558,1.152017,0.001083,0.001779,0.552543,7.139098,0.073032,6.986684,2.550933,8.499506,-0.120839,2.611096,0.008652,0.008652,0.013479,7.223646,-0.28833,0.022979,0.006658,6.882614,0.822051,0.021347,0.019285,0.021389,0.37731,0.023464,0.588765,0.515188,0.005905,2.504213,0.005905,0.049064,7.402882,11.045535,2.068569,-0.050697,0.005905,0.00527,0.005905,0.03387,2.28955,0.013339,0.745893,0.834602,7.676187,2.356461,2.33375,7.976803,11.217819,0.103803,1.954772,2.741147,2.013799,11.249829,0.124235,2.397757,0.646947,0.610709,0.178133,2.418611,1.756796,0.084202,-0.131036,0.434806,2.115106,0.008646,2.8463,0.005993,0.012558,0.032817,-0.057958,0.080064,1.191672,2.291212,2.425321,0.687173,3
0.00823,0.00758,0.00914,0.009155,0.008985,0.010275,0.007569,0.007202,0.001329,0.001728,0.009155,7.989324,8.196831,0.000777,0.007202,8.398043,0.008118,0.000594,0.012924,1.710048,1.481407,0.007037,0.012924,0.0005,0.949687,-0.530262,3.171542,0.074932,0.890595,0.93634,3.722613,3.876859,12.153597,0.072151,2.779035,0.000397,15.337958,16.192769,22.761624,0.800854,0.022478,14.250564,0.022267,4.06119,0.001219,0.001649,0.868576,10.48947,0.043026,10.270545,3.09765,10.301351,-0.352624,2.842322,0.008499,0.008499,0.012572,8.825552,-0.403751,0.012342,0.006338,9.960531,0.891722,0.012629,0.050137,0.050849,0.778638,0.01232,0.421352,0.876871,0.006088,2.865006,0.006088,0.045446,6.720641,10.035386,2.569266,-0.231935,0.006134,0.005041,0.006134,0.046003,2.436367,0.028615,0.763492,0.715002,6.945014,2.555671,2.49478,7.191781,10.399636,0.07634,2.566289,3.190002,2.595267,10.588534,0.130455,3.420523,0.658229,0.76678,0.179029,3.427576,1.980822,0.08968,-0.229082,0.62888,2.19553,0.004364,3.409461,0.005817,0.004592,0.021839,-0.131082,0.053199,1.024418,2.304093,3.752992,0.708336,5
0.014372,0.011555,0.017792,0.017792,0.012704,0.014429,0.011016,0.012619,0.001559,0.002576,0.017792,10.149179,10.362264,0.003447,0.01149,10.511609,0.012406,0.002459,0.018296,1.804822,2.486442,0.008317,0.018296,0.001761,0.889159,-0.442547,4.252247,0.199945,0.861115,0.895241,2.516849,2.489941,13.437881,0.182767,4.016963,0.001287,7.965872,9.329875,30.794415,0.759339,0.077604,6.928808,0.095885,2.544137,0.004592,0.004235,0.753385,8.092123,0.097955,7.971067,3.634533,12.613991,-0.233426,3.84176,0.020798,0.020798,0.038148,11.255866,-0.347105,0.030265,0.009351,7.924425,0.873941,0.032592,0.014959,0.015363,0.620032,0.01195,0.549845,0.710351,0.005783,2.831335,0.005783,0.514642,4.164644,6.568456,2.453579,-0.136074,0.005783,0.00618,0.005783,0.46015,2.425607,0.024847,0.844661,0.797853,4.288805,2.569031,2.512294,4.428076,6.868595,0.08365,2.318827,3.145848,2.391649,6.981976,0.293216,4.836559,0.602531,0.696387,0.367269,5.185305,2.299173,0.2251,-0.167819,0.638398,1.667025,0.00555,3.291066,0.002455,0.005698,0.22105,-0.130871,0.060099,1.36,1.805845,4.663848,0.67207,8
0.00939,0.009005,0.011414,0.011414,0.009336,0.00962,0.008889,0.008179,0.001033,0.001025,0.011414,8.145851,8.200666,0.000965,0.008026,8.238946,0.010498,0.000871,0.01355,2.741222,2.601007,0.008461,0.01355,0.001032,0.846714,-0.409838,5.342229,0.132626,0.842132,0.84069,1.400803,1.361974,9.13026,0.121864,2.700193,0.000544,4.132049,4.624637,37.948516,0.81996,0.104489,3.68802,0.099837,1.326398,0.000923,0.001339,0.70188,5.816973,0.089271,5.681117,2.473842,8.455508,-0.224773,2.587753,0.007904,0.007904,0.126932,7.508329,-0.362375,0.052822,0.005817,5.604447,0.859008,0.056616,0.073192,0.076167,0.551046,0.03187,0.391618,0.682972,0.005982,2.316923,0.005982,0.095916,6.66201,9.423348,2.046048,-0.118869,0.005982,0.004817,0.005982,0.118866,2.317749,0.054978,0.638969,0.704879,6.853938,2.314651,2.328059,7.061568,9.662733,0.163043,2.026802,2.554693,2.055599,9.750242,0.114264,2.467594,0.720325,0.69023,0.158636,2.496072,1.260797,0.0793,-0.187652,0.552339,2.211093,0.010458,2.689286,0.004325,0.007239,0.074268,-0.104406,0.126997,0.804881,2.305112,2.677427,0.739962,3
0.006137,0.006229,0.006989,0.007492,0.006014,0.005784,0.00623,0.005768,0.000218,0.000328,0.007492,5.962567,5.854835,0.000317,0.005325,5.751356,0.007492,0.000252,0.006989,1.469657,1.037186,0.006308,0.007492,0.000355,0.805716,-0.341145,2.479545,0.008512,0.579368,0.810418,1.486606,1.470226,3.1843,0.007876,1.121834,0.000211,4.652199,5.19646,17.465583,0.760839,0.005996,4.059334,0.005811,1.482357,0.000699,0.001216,0.700059,5.037488,0.005249,5.077481,1.13458,2.519144,-0.216592,1.128507,0.00734,0.00734,0.004009,2.107163,-0.147558,0.001256,0.005876,5.195339,0.588734,0.001291,0.007906,0.008108,0.574815,0.001917,0.560263,0.675972,0.005325,2.583897,0.005615,0.0643,6.951872,10.188983,2.156375,-0.129203,0.005722,0.004761,0.005692,0.065202,1.734452,0.004291,0.702793,0.810604,7.18544,1.899117,1.807703,7.435127,10.415043,0.104089,2.047341,2.738726,2.111183,10.52629,0.099772,2.462543,0.700201,0.351722,0.142896,2.524537,1.371609,0.069427,-0.048122,0.189139,2.281339,0.00419,2.841321,0.00186,0.004288,0.02789,-0.013374,0.091271,0.903295,2.384717,2.520148,0.70089,9
0.008479,0.008698,0.009888,0.010239,0.008426,0.008142,0.008468,0.007706,0.000506,0.00059,0.009888,8.01461,7.94477,0.000492,0.007141,7.840934,0.009842,0.00052,0.009888,2.028458,1.483909,0.008487,0.010239,0.000551,0.797343,-0.278452,3.471809,0.146354,0.739904,0.793704,2.318898,2.309995,7.984518,0.143658,2.576824,0.000407,7.23377,8.101662,24.920378,0.68171,0.097053,6.266356,0.094605,2.288155,0.000605,0.001066,0.604082,6.858249,0.089753,6.729742,2.384442,7.154731,-0.127037,2.503782,0.006806,0.006806,0.054316,6.554169,-0.224644,0.021088,0.005493,6.72462,0.753892,0.02174,0.018294,0.019936,0.427508,0.019622,0.91846,0.59613,0.007004,3.064525,0.007004,0.038979,7.105232,10.416467,2.413372,-0.056598,0.007156,0.004543,0.007156,0.037915,2.300331,0.012773,1.089078,0.979119,7.409623,2.352378,2.311348,7.740601,10.60403,0.058668,2.309473,3.338066,2.374455,10.647315,0.081104,2.37126,0.565952,0.548799,0.129193,2.507176,2.833593,0.049809,-0.099686,0.42591,2.29931,0.0065,3.458984,0.002674,0.006599,0.028356,-0.055071,0.043506,1.846862,2.420825,2.315197,0.652309,3
0.009533,0.008859,0.010788,0.01088,0.00878,0.008766,0.008695,0.007752,0.000954,0.001047,0.010727,9.435709,9.456981,0.001243,0.007279,9.452468,0.009903,0.001137,0.011826,2.194812,1.982925,0.008069,0.011826,0.001218,0.856981,-0.403446,4.13875,0.103243,0.819464,0.862367,1.87954,1.860727,10.542771,0.119755,3.03458,0.000633,5.783667,6.464823,30.27129,0.782395,0.083857,4.990671,0.088205,1.82566,0.001254,0.001746,0.730122,5.953607,0.029931,5.943582,2.838553,9.309088,-0.224633,2.894281,0.009262,0.009262,0.062402,8.351335,-0.31316,0.013853,0.006513,6.066365,0.837489,0.013598,0.039664,0.039283,0.576377,0.008941,0.506098,0.693254,0.005432,2.657137,0.005432,0.167769,6.491697,9.376066,2.286817,-0.118924,0.005432,0.00521,0.005432,0.178352,2.312618,0.031507,0.7768,0.78583,6.679424,2.387239,2.349478,6.883528,9.679549,0.099481,2.191563,2.938436,2.258919,9.81293,0.146418,2.657571,0.667407,0.629284,0.192542,2.64582,1.774884,0.107054,-0.143393,0.486783,2.087236,0.009584,3.090457,0.004617,0.007957,0.09842,-0.076791,0.07328,1.078536,2.206144,2.922846,0.709067,3
0.018974,0.01611,0.024323,0.024613,0.017841,0.019648,0.016946,0.012512,0.002438,0.004021,0.024613,11.433996,11.53554,0.004935,0.012512,11.612309,0.024613,0.004445,0.024323,2.440986,2.200961,0.015352,0.024613,0.005409,0.953295,-0.596822,4.54165,0.425681,0.922937,0.939477,2.921599,2.923463,10.744933,0.375265,2.503965,0.003097,10.264316,11.030454,19.944732,0.856239,0.149934,9.486203,0.144101,2.946685,0.003865,0.003808,0.901655,10.604034,0.239407,10.636106,2.732435,10.216352,-0.469386,2.634786,0.017716,0.017716,0.127802,9.591618,-0.51292,0.049766,0.008731,10.662139,0.929105,0.021401,0.05158,0.038846,0.85893,0.024453,0.287523,0.914581,0.005692,2.485034,0.005692,0.532359,4.915913,7.009338,2.336664,-0.375704,0.005692,0.006467,0.005692,0.644054,2.378541,0.011588,0.358131,0.599919,5.137293,2.470029,2.454011,5.366649,7.469754,0.117196,2.330716,2.675154,2.369838,7.788747,0.191314,4.889344,0.738754,0.859824,0.268264,5.052426,0.923198,0.135183,-0.362647,0.803339,1.943937,0.014233,2.807739,0.010161,0.007634,0.270942,-0.280144,0.087652,0.554041,2.105505,4.991889,0.805603,8
0.010484,0.009409,0.016815,0.017426,0.009978,0.010697,0.009347,0.005493,0.002262,0.003001,0.016709,7.423786,7.487915,0.003477,0.005493,7.54985,0.0159,0.003433,0.016815,1.855466,1.624948,0.008511,0.017426,0.003333,0.950163,-0.570352,3.449195,0.362101,0.911627,0.944585,3.244608,3.440813,8.503147,0.386311,1.966603,0.003345,12.864072,14.029263,24.652354,0.818907,0.243093,11.510541,0.250429,3.617575,0.001415,0.0016,0.890471,8.403685,0.264697,8.395385,2.256669,6.887261,-0.403744,2.029688,0.008896,0.008896,0.157217,5.983884,-0.496846,0.070806,0.006056,8.384542,0.901145,0.069914,0.036394,0.044167,0.826758,0.057381,0.394559,0.888349,0.005112,2.769595,0.005112,0.132966,5.544964,8.762921,2.524077,-0.297443,0.005127,0.004764,0.005127,0.136078,2.24393,0.044112,0.659551,0.70725,5.736493,2.414825,2.346814,5.9499,9.182564,0.084759,2.548875,3.068673,2.564126,9.442769,0.192099,4.130047,0.680261,0.828996,0.249242,4.196869,1.651052,0.138895,-0.339198,0.755754,1.985894,0.005613,3.232655,0.009586,0.008735,0.084796,-0.249825,0.061742,0.927251,2.109963,4.320209,0.760218,3
0.010492,0.008799,0.014374,0.014374,0.009911,0.011024,0.008875,0.005859,0.00168,0.002543,0.014374,8.655895,8.759192,0.002784,0.005859,8.839445,0.011414,0.002801,0.01529,1.89807,1.951446,0.007592,0.01529,0.002015,0.939475,-0.508503,3.833814,0.174845,0.845741,0.924689,3.924762,3.958339,7.24026,0.187931,1.79519,0.002828,14.417257,15.304823,26.740963,0.798096,0.332706,13.318512,0.343606,3.973499,0.002393,0.002645,0.844876,9.637043,0.120953,9.681323,1.958227,5.936433,-0.328866,1.829623,0.011749,0.011749,0.266075,4.804035,-0.368615,0.087885,0.007493,9.740027,0.842116,0.076773,0.039843,0.043294,0.772965,0.048487,0.478428,0.848142,0.005173,2.825676,0.005173,0.211923,5.846987,9.072806,2.456525,-0.238939,0.005249,0.005635,0.005249,0.213591,2.146262,0.030896,0.954979,0.774683,6.008737,2.316964,2.252959,6.184685,9.414703,0.081395,2.408627,3.164735,2.45246,9.662061,0.244279,4.737965,0.668564,0.666517,0.29366,4.564253,2.039141,0.198772,-0.175684,0.544018,1.83636,0.017329,3.328988,0.005572,0.016928,0.160144,-0.106241,0.058858,1.188751,1.958302,5.079016,0.759774,3
0.010412,0.009225,0.012284,0.012329,0.009403,0.00968,0.009474,0.007141,0.001105,0.00141,0.012329,10.252269,10.254094,0.001944,0.007141,10.230011,0.012329,0.001681,0.012406,1.503349,1.322347,0.008896,0.012406,0.002138,0.869611,-0.393475,2.643152,0.121271,0.804525,0.873613,2.300346,2.396029,9.917093,0.146568,2.424127,0.001164,7.15628,8.768484,10.903761,0.750726,0.130568,5.856186,0.11523,2.479104,0.001028,0.001342,0.710303,8.099305,0.113023,8.239823,2.768229,8.120361,-0.194048,2.662606,0.007858,0.007858,0.078308,6.224498,-0.281764,0.120462,0.005654,8.462151,0.806127,0.111698,0.005119,0.006912,0.587694,0.088787,0.627042,0.673463,0.005249,2.896463,0.005249,0.050657,6.626134,9.168924,2.42291,-0.118715,0.005249,0.004727,0.005249,0.068336,2.287304,0.020618,1.079251,0.857989,6.891811,2.436671,2.370745,7.073384,9.515044,0.076697,2.272733,3.166539,2.357908,9.621648,0.120089,3.522559,0.621118,0.573022,0.154713,3.698488,2.43483,0.097817,-0.109306,0.474897,2.262057,0.008586,3.229043,0.003141,0.006479,0.057418,-0.069636,0.057401,1.485856,2.316738,3.524938,0.657211,3
